/obj/item/clothing/suit/space/void/excelsior    blacklisted=1    spawn_value=5.78035   spawn_price=365   prob_accompanying_obj=100    accompanying_objs=/obj/item/clothing/shoes/magboots
/obj/item/clothing/suit/storage/neotheosports    blacklisted=1    spawn_value=9.24214   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/detective/ironhammer    blacklisted=0    spawn_value=4.56621   spawn_price=262   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/detective    blacklisted=0    spawn_value=6.56168   spawn_price=262   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/hazardvest/orange    blacklisted=0    spawn_value=10.846   spawn_price=61   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/hazardvest/black    blacklisted=0    spawn_value=10.846   spawn_price=61   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/hazardvest    blacklisted=0    spawn_value=10.846   spawn_price=61   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/te_coat    blacklisted=1    spawn_value=6.5703   spawn_price=261   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/robotech_jacket    blacklisted=0    spawn_value=16.0772   spawn_price=61   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/surgical_apron    blacklisted=1    spawn_value=8.91266   spawn_price=61   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/leather_jacket/tunnelsnake    blacklisted=0    spawn_value=15.6006   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/leather_jacket/tunnelsnake_jager    blacklisted=0    spawn_value=15.6006   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/leather_jacket/tunnelsnake_snake    blacklisted=0    spawn_value=15.6006   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/leather_jacket    blacklisted=0    spawn_value=15.6006   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek/green    blacklisted=0    spawn_value=14.1443   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek/black    blacklisted=0    spawn_value=14.1443   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek/white    blacklisted=0    spawn_value=14.1443   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek    blacklisted=0    spawn_value=14.1443   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek_long/green    blacklisted=0    spawn_value=9.24214   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek_long/black    blacklisted=0    spawn_value=9.24214   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek_long/white    blacklisted=0    spawn_value=9.24214   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/cyberpunksleek_long    blacklisted=0    spawn_value=9.24214   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/bladerunner    blacklisted=0    spawn_value=14.1443   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/drive_jacket    blacklisted=0    spawn_value=5.72082   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/violet_jacket    blacklisted=0    spawn_value=5.72082   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/bomj    blacklisted=0    spawn_value=9.2081   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/storage/scavengerarmor    blacklisted=1    spawn_value=9.2081   spawn_price=43   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/poncho/tactical    blacklisted=0    spawn_value=1.23732   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/clothing/suit/poncho    blacklisted=0    spawn_value=17.1821   spawn_price=41   prob_accompanying_obj=100    accompanying_objs=nothing
